forecast;parameter;TT;Td;Tx;Tn;Tm;Tg;dd;ff;fx;fx3;RR1;RR3;RR12;RR24;ww;ww3;N;Nf;PPPP;SS1;SS3;SS24
today 00 UTC;unit;°C;°C;°C;°C;°C;°C;°;km/h;km/h;km/h;mm;mm;mm;mm;WW Code;WW Code;1/8;1/8;hPa;h;h;h
29.05.25;00:00;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---
04.06.25;01:00;14.4;12.5;---;---;17.7;13.2;181;5.5;16.7;20.4;0.0;0.8;4.7;4.7;3;61;7;7;1007.8;0.0;0.0;5.7
04.06.25;02:00;14.1;12.3;---;---;17.8;12.9;184;5.5;16.7;20.4;0.0;0.4;4.7;4.7;3;61;7;7;1007.8;0.0;0.0;5.7
04.06.25;03:00;14.0;12.3;---;---;17.9;13.0;182;5.5;16.7;20.4;0.0;0.0;4.7;4.7;3;3;7;7;1007.8;0.0;0.0;5.7
04.06.25;04:00;14.2;12.2;---;---;17.9;13.7;180;5.5;16.7;20.4;0.0;0.0;4.7;4.7;3;3;7;7;1008.2;0.1;0.1;5.7
04.06.25;05:00;15.1;12.4;---;---;17.9;15.2;201;7.4;16.7;20.4;0.0;0.0;3.8;4.7;3;3;7;7;1008.5;0.2;0.3;5.7
04.06.25;06:00;16.1;12.5;20.4;13.0;18.0;16.7;214;7.4;20.4;22.2;0.0;0.0;2.5;4.7;3;3;6;6;1008.8;0.3;0.6;5.7
04.06.25;07:00;17.1;12.4;---;---;18.0;18.5;221;9.3;22.2;25.9;0.4;0.4;2.4;5.1;61;61;6;6;1008.8;0.3;0.8;5.6
04.06.25;08:00;18.3;12.3;---;---;18.0;19.8;223;11.1;25.9;29.6;0.3;0.7;2.3;5.4;61;61;6;6;1009.3;0.4;1.0;5.6
04.06.25;09:00;18.9;12.0;---;---;18.0;21.1;224;13.0;31.5;33.3;0.0;0.7;1.8;5.4;3;61;6;6;1009.1;0.4;1.1;5.5
04.06.25;10:00;19.5;11.8;---;---;18.0;22.0;226;14.8;33.3;33.3;0.0;0.3;1.5;5.4;3;61;7;7;1008.9;0.4;1.1;5.4
04.06.25;11:00;20.2;11.7;---;---;18.0;22.7;228;14.8;35.2;35.2;0.0;0.0;1.1;5.4;3;3;7;7;1008.8;0.4;1.1;5.3
04.06.25;12:00;20.6;11.6;---;---;18.0;23.4;228;14.8;33.3;35.2;0.4;0.4;1.1;5.8;61;61;7;7;1008.3;0.4;1.1;5.2
04.06.25;13:00;20.9;11.6;---;---;17.9;23.9;220;14.8;33.3;35.2;0.2;0.6;1.3;6.0;61;61;6;6;1008.3;0.4;1.1;5.1
04.06.25;14:00;21.1;11.3;---;---;17.9;23.4;222;14.8;33.3;35.2;0.3;0.9;1.6;6.3;61;61;6;6;1008.2;0.4;1.2;5.1
04.06.25;15:00;20.7;11.5;---;---;17.8;23.0;220;13.0;31.5;35.2;0.3;0.8;1.9;6.6;61;61;6;6;1008.3;0.3;1.1;5.0
04.06.25;16:00;20.6;11.5;---;---;17.8;22.6;219;13.0;29.6;35.2;0.4;1.0;2.3;7.0;61;61;7;7;1008.4;0.4;1.1;5.0
04.06.25;17:00;20.1;11.8;---;---;17.8;21.0;223;11.1;27.8;33.3;0.5;1.2;2.8;6.6;61;61;7;6;1009.1;0.3;1.0;5.0
04.06.25;18:00;19.7;12.0;22.8;15.7;17.7;19.6;224;9.3;24.1;31.5;0.6;1.5;3.4;5.9;61;61;7;6;1009.3;0.3;0.9;5.0
04.06.25;19:00;18.3;12.1;---;---;17.7;17.3;219;9.3;22.2;29.6;0.0;1.1;3.0;5.4;3;61;6;6;1009.7;0.2;0.8;5.0
04.06.25;20:00;16.9;12.2;---;---;17.7;15.3;217;7.4;20.4;25.9;0.0;0.6;2.7;5.0;3;61;6;6;1010.0;0.1;0.6;5.0
04.06.25;21:00;16.2;12.3;---;---;17.6;14.1;208;7.4;18.5;24.1;0.0;0.0;2.7;4.5;3;3;6;6;1010.4;0.0;0.3;5.0
04.06.25;22:00;15.3;12.4;---;---;17.6;13.5;202;7.4;18.5;22.2;0.0;0.0;2.7;4.2;3;3;6;6;1010.7;0.0;0.1;5.0
04.06.25;23:00;14.8;12.2;---;---;17.6;12.9;201;7.4;18.5;22.2;0.0;0.0;2.7;3.8;3;3;6;6;1011.0;0.0;0.0;5.0
05.06.25;00:00;14.2;11.9;---;---;17.6;12.8;199;7.4;18.5;22.2;0.0;0.0;2.3;3.4;3;3;6;6;1011.4;0.0;0.0;5.0
05.06.25;01:00;13.9;11.8;---;---;17.5;12.8;198;7.4;16.7;20.4;0.0;0.0;2.1;3.4;3;3;6;6;1011.6;0.0;0.0;5.0
05.06.25;02:00;13.6;11.6;---;---;17.5;12.6;199;7.4;16.7;20.4;0.0;0.0;1.8;3.4;3;3;6;6;1011.6;0.0;0.0;5.0
05.06.25;03:00;13.4;11.4;---;---;17.5;12.5;196;7.4;16.7;20.4;0.0;0.0;1.5;3.4;3;3;6;6;1011.8;0.0;0.0;5.0
05.06.25;04:00;13.8;11.4;---;---;17.5;13.3;197;7.4;16.7;20.4;0.0;0.0;1.1;3.4;3;3;6;6;1012.3;0.1;0.1;5.1
05.06.25;05:00;14.4;11.5;---;---;17.4;14.8;201;7.4;18.5;22.2;0.0;0.0;0.6;3.4;3;3;6;6;1012.6;0.2;0.3;5.1
05.06.25;06:00;15.3;11.4;20.2;12.4;17.4;16.1;211;9.3;20.4;22.2;0.0;0.0;0.0;3.4;3;3;6;6;1013.0;0.3;0.6;5.1
05.06.25;07:00;16.5;11.6;---;---;17.4;18.6;216;11.1;24.1;25.9;0.0;0.0;0.0;3.0;3;3;6;6;1012.8;0.3;0.8;5.0
05.06.25;08:00;17.7;11.6;---;---;17.4;20.3;220;13.0;27.8;27.8;0.7;0.7;0.7;3.4;61;61;6;6;1013.0;0.4;1.0;5.0
05.06.25;09:00;18.5;11.7;---;---;17.3;21.2;224;13.0;29.6;31.5;0.6;1.3;1.3;4.0;61;61;6;6;1013.1;0.4;1.0;5.0
05.06.25;10:00;19.3;11.5;---;---;17.3;22.0;224;14.8;31.5;33.3;0.6;1.9;1.9;4.6;61;61;6;6;1013.4;0.4;1.1;5.0
05.06.25;11:00;20.1;11.4;---;---;17.3;22.8;226;14.8;33.3;33.3;0.7;1.9;2.6;5.3;61;61;6;6;1013.3;0.4;1.1;5.0
05.06.25;12:00;20.8;11.2;---;---;17.3;23.1;227;14.8;33.3;35.2;0.5;1.8;3.1;5.4;61;61;7;7;1013.3;0.4;1.1;5.0
05.06.25;13:00;20.9;11.1;---;---;17.3;23.0;226;14.8;33.3;35.2;0.4;1.6;3.5;5.6;61;61;7;7;1013.2;0.3;1.0;4.9
05.06.25;14:00;21.1;11.1;---;---;17.3;22.9;226;14.8;33.3;37.0;0.4;1.3;3.9;5.7;61;61;7;7;1013.2;0.3;1.0;4.8
05.06.25;15:00;21.1;11.1;---;---;17.4;22.4;228;14.8;35.2;37.0;0.6;1.4;4.5;6.0;61;61;7;7;1013.4;0.3;0.9;4.8
05.06.25;16:00;20.8;11.1;---;---;17.4;21.9;231;13.0;33.3;35.2;1.3;2.3;5.8;6.9;61;61;7;7;1013.5;0.3;0.9;4.8
05.06.25;17:00;20.4;11.3;---;---;17.4;21.1;229;13.0;31.5;35.2;1.0;2.9;6.8;7.4;61;61;7;7;1013.9;0.3;1.0;4.8
05.06.25;18:00;19.4;11.7;22.7;15.1;17.4;19.6;226;11.1;27.8;33.3;0.0;2.3;6.8;6.8;3;61;7;6;1014.2;0.3;1.0;4.9
05.06.25;19:00;18.4;12.1;---;---;17.4;17.9;220;9.3;24.1;29.6;0.0;1.0;6.8;6.8;3;61;7;6;1014.6;0.2;0.9;4.9
05.06.25;20:00;17.2;12.1;---;---;17.4;15.9;212;7.4;20.4;27.8;0.0;0.0;6.1;6.8;3;3;6;6;1015.1;0.1;0.7;5.0
05.06.25;21:00;16.1;12.2;---;---;17.4;14.4;207;5.5;16.7;24.1;0.0;0.0;5.5;6.8;3;3;6;6;1015.6;0.0;0.4;5.0
05.06.25;22:00;15.5;12.1;---;---;17.4;13.7;205;5.5;13.0;20.4;0.0;0.0;4.9;6.8;3;3;6;6;1016.5;0.0;0.1;5.0
05.06.25;23:00;14.8;12.1;---;---;17.4;13.0;205;5.5;13.0;18.5;0.0;0.0;4.2;6.8;3;3;6;6;1017.0;0.0;0.0;5.0
06.06.25;00:00;14.3;11.9;---;---;17.4;12.4;209;5.5;13.0;16.7;0.0;0.0;3.7;6.8;3;3;6;6;1017.3;0.0;0.0;5.0
06.06.25;01:00;14.1;11.8;---;---;17.4;12.4;200;5.5;13.0;16.7;0.0;0.0;3.3;6.8;3;3;6;6;1017.3;0.0;0.0;5.0
06.06.25;02:00;14.1;11.7;---;---;17.4;12.4;203;5.5;13.0;16.7;0.0;0.0;2.9;6.8;3;3;6;6;1017.5;0.0;0.0;5.0
06.06.25;03:00;14.0;11.6;---;---;17.4;12.4;202;5.5;13.0;16.7;0.0;0.0;2.3;6.8;3;3;6;6;1017.7;0.0;0.0;5.0
06.06.25;04:00;14.2;11.7;---;---;17.5;13.4;207;5.5;13.0;16.7;0.0;0.0;1.0;6.8;3;3;6;6;1017.7;0.1;0.1;5.0
06.06.25;05:00;15.1;11.9;---;---;17.5;15.2;212;5.5;13.0;16.7;0.0;0.0;0.0;6.8;3;3;6;6;1018.0;0.3;0.4;5.1
06.06.25;06:00;16.3;12.0;20.2;13.2;17.5;17.4;213;7.4;14.8;16.7;0.0;0.0;0.0;6.8;3;3;6;6;1018.1;0.4;0.8;5.2
06.06.25;07:00;17.6;12.1;---;---;17.6;19.9;216;7.4;16.7;20.4;0.0;0.0;0.0;6.8;3;3;6;6;1018.3;0.5;1.1;5.3
06.06.25;08:00;18.9;12.2;---;---;17.6;22.0;227;9.3;20.4;22.2;0.0;0.0;0.0;6.1;3;3;6;6;1018.6;0.5;1.4;5.5
06.06.25;09:00;20.5;12.3;---;---;17.7;23.8;232;11.1;24.1;24.1;0.0;0.0;0.0;5.5;3;3;6;6;1018.6;0.5;1.5;5.7
06.06.25;10:00;21.6;12.1;---;---;17.8;25.0;232;11.1;25.9;25.9;0.0;0.0;0.0;4.9;3;3;6;6;1018.7;0.5;1.6;5.8
06.06.25;11:00;22.4;12.3;---;---;17.9;26.1;236;13.0;27.8;29.6;0.0;0.0;0.0;4.2;2;3;6;6;1018.7;0.5;1.5;5.9
06.06.25;12:00;23.2;12.1;---;---;18.0;26.3;231;13.0;27.8;31.5;0.0;0.0;0.0;3.7;2;3;6;6;1018.6;0.5;1.5;6.1
06.06.25;13:00;23.2;12.2;---;---;18.1;26.7;232;13.0;29.6;31.5;0.0;0.0;0.0;3.3;2;2;6;6;1018.4;0.5;1.5;6.3
06.06.25;14:00;23.4;12.1;---;---;18.2;26.4;233;13.0;29.6;31.5;0.0;0.0;0.0;2.9;2;2;6;6;1017.8;0.5;1.5;6.4
06.06.25;15:00;23.5;12.3;---;---;18.3;26.2;228;13.0;29.6;33.3;0.0;0.0;0.0;2.3;2;2;6;6;1018.3;0.5;1.4;6.6
06.06.25;16:00;23.3;12.6;---;---;18.4;25.5;229;11.1;27.8;31.5;0.0;0.0;0.0;1.0;2;2;6;6;1018.2;0.5;1.4;6.7
06.06.25;17:00;22.8;12.6;---;---;18.5;24.0;226;11.1;25.9;31.5;0.0;0.0;0.0;0.0;3;3;6;6;1018.1;0.4;1.4;6.8
06.06.25;18:00;21.7;13.0;25.2;16.2;18.6;22.1;222;9.3;22.2;29.6;0.0;0.0;0.0;0.0;3;3;5;5;1018.3;0.4;1.3;6.9
06.06.25;19:00;20.3;13.4;---;---;18.7;19.7;222;7.4;18.5;25.9;0.0;0.0;0.0;0.0;2;3;5;5;1018.7;0.3;1.1;6.9
06.06.25;20:00;18.7;13.8;---;---;18.7;17.6;214;7.4;16.7;22.2;0.0;0.0;0.0;0.0;2;3;5;5;1019.3;0.1;0.8;6.9
06.06.25;21:00;17.3;14.0;---;---;18.8;15.6;205;5.5;13.0;18.5;0.0;0.0;0.0;0.0;2;2;5;5;1019.7;0.0;0.4;6.9
06.06.25;22:00;16.3;13.8;---;---;18.8;14.6;202;5.5;11.1;16.7;0.0;0.0;0.0;0.0;2;2;5;5;1020.0;0.0;0.1;6.9
06.06.25;23:00;15.5;13.7;---;---;18.9;13.9;216;5.5;11.1;14.8;0.0;0.0;0.0;0.0;2;2;5;5;1020.6;0.0;0.0;6.9
07.06.25;00:00;14.9;13.6;---;---;18.9;13.0;212;3.7;9.3;13.0;0.0;0.0;0.0;0.0;2;2;5;4;1020.8;0.0;0.0;6.9
07.06.25;01:00;14.3;13.4;---;---;18.9;12.5;196;3.7;9.3;13.0;0.0;0.0;0.0;0.0;1;2;5;4;1020.8;0.0;0.0;6.9
07.06.25;02:00;13.9;13.2;---;---;18.9;12.1;188;3.7;9.3;13.0;0.0;0.0;0.0;0.0;1;2;5;4;1020.8;0.0;0.0;6.9
07.06.25;03:00;13.7;13.1;---;---;18.9;12.1;199;3.7;9.3;13.0;0.0;0.0;0.0;0.0;1;1;5;4;1020.9;0.0;0.0;6.9
07.06.25;04:00;13.9;13.0;---;---;18.9;12.9;187;3.7;9.3;13.0;0.0;0.0;0.0;0.0;1;1;5;4;1021.3;0.2;0.2;6.9
07.06.25;05:00;14.8;13.1;---;---;18.8;14.8;177;5.5;11.1;13.0;0.0;0.0;0.0;0.0;1;1;5;4;1021.5;0.3;0.5;7.0
07.06.25;06:00;16.3;13.3;22.4;12.7;18.8;17.4;170;5.5;13.0;13.0;0.0;0.0;0.0;0.0;1;1;5;4;1022.0;0.5;1.0;7.1
07.06.25;07:00;17.7;13.5;---;---;18.8;19.8;176;7.4;13.0;14.8;0.0;0.0;0.0;0.0;1;1;5;4;1022.1;0.6;1.4;7.2
07.06.25;08:00;19.2;13.5;---;---;18.9;22.3;236;7.4;14.8;16.7;0.0;0.0;0.0;0.0;1;1;5;4;1022.1;0.6;1.7;7.3
07.06.25;09:00;20.8;13.5;---;---;18.9;24.7;239;9.3;18.5;18.5;0.0;0.0;0.0;0.0;1;1;4;4;1022.0;0.6;1.8;7.4
07.06.25;10:00;22.3;13.6;---;---;18.9;26.4;211;9.3;20.4;20.4;0.0;0.0;0.0;0.0;1;1;5;4;1021.8;0.7;1.9;7.5
07.06.25;11:00;23.2;13.4;---;---;18.9;27.6;191;9.3;22.2;22.2;0.0;0.0;0.0;0.0;1;1;5;4;1021.6;0.6;1.9;7.6
07.06.25;12:00;24.8;13.3;---;---;19.0;29.2;200;9.3;22.2;24.1;0.0;0.0;0.0;0.0;1;1;5;4;1021.2;0.6;1.9;7.7
07.06.25;13:00;25.1;13.2;---;---;19.1;29.3;216;9.3;24.1;25.9;0.0;0.0;0.0;0.0;1;1;5;4;1020.8;0.6;1.8;7.8
07.06.25;14:00;25.4;13.0;---;---;19.2;29.1;202;9.3;24.1;25.9;0.0;0.0;0.0;0.0;1;1;5;4;1020.6;0.5;1.7;7.9
07.06.25;15:00;25.5;13.0;---;---;19.2;28.3;211;9.3;24.1;27.8;0.0;0.0;0.0;0.0;1;1;4;4;1020.2;0.5;1.6;7.9
07.06.25;16:00;25.2;13.0;---;---;19.3;27.1;178;9.3;22.2;25.9;0.0;0.0;0.0;0.0;1;1;4;4;1020.1;0.5;1.5;7.9
07.06.25;17:00;24.9;13.3;---;---;19.4;25.8;334;9.3;20.4;25.9;0.0;0.0;0.0;0.0;1;1;4;4;1019.5;0.5;1.5;8.0
07.06.25;18:00;23.6;13.6;27.5;16.3;19.5;23.4;346;7.4;18.5;24.1;0.0;0.0;0.0;0.0;1;1;4;4;1019.7;0.4;1.4;8.0
07.06.25;19:00;22.2;13.9;---;---;19.6;20.9;359;7.4;14.8;22.2;0.0;0.0;0.0;0.0;1;1;3;3;1020.2;0.3;1.3;8.1
07.06.25;20:00;20.7;14.0;---;---;19.7;18.7;357;5.5;13.0;18.5;0.0;0.0;0.0;0.0;1;1;3;3;1020.6;0.2;0.9;8.1
07.06.25;21:00;19.1;14.1;---;---;19.7;17.0;354;5.5;11.1;16.7;0.0;0.0;0.0;0.0;1;1;3;3;1020.9;0.0;0.5;8.1
07.06.25;22:00;17.9;14.0;---;---;19.8;16.0;351;3.7;11.1;14.8;0.0;0.0;0.0;0.0;1;1;3;3;1020.8;0.0;0.2;8.1
07.06.25;23:00;17.1;13.8;---;---;19.9;14.5;7;3.7;11.1;13.0;0.0;0.0;0.0;0.0;1;1;3;3;1021.6;0.0;0.0;8.1
08.06.25;00:00;16.3;13.6;---;---;19.9;13.9;14;5.5;9.3;13.0;0.0;0.0;0.0;0.0;0;1;3;3;1021.6;0.0;0.0;8.1
